GR_2,PHS_1,SH_1,FLA_1,FLA_2,FLF_2,GLA3_1,GLA4_1,GLA6_1,GLA7_1,GLA9_1,GLA10_1,GLA1_2,GLA2_2,GLA3_2,GLA5_2,GLA6_2,GLA7_2,GLA8_2,GLA9_2,GLA10_2,FLS_2,GS39_1,GS55_1,GS65_1,GS39_2,GS55_2,GS65_2,JGH_1,JGH_2,JGH_N,GY_1,GY_2,LOD_1,HET_1,HET_2,HFLB_1,HFLB_2,FLED_1,FLED_2,EL_1,EL_2,ETA_1,FLL_1,FLL_2,FLW_1,FLW_2,BIS_1,TS_1,EW_1,GA_1,GA_2,GL_1,GL_2,GW_1,GW_2,TGW_1,TGW_2,SW_1,GPC_1,GPC_2,LGLAU_1,GLAU_1,GLAU_2,AWN_1,PIG_1,PIG_2,SPIG_2,YR_1,YR_2,YR_N
0.979317102,0.0,0,5.121175443,4.798,0.5865873046717549,1.10697405,3.423490991,7.248123987,25.10637631,33.85602337,41.85079334,2.145,14.68,10.88,23.67,23.42,26.25,38.06,37.03,49.6,4.843,216.5471915,226.0895691,233.4601647,219.9,228.0,236.5,4.852648377,4.784,3.0,5.99933335,6.153,0.009550272,38.93627836,36.47,30.25652226,29.19,0.791506558,2.07,7.449115732,8.66,7.0,102.0170234,155.8,17.63662725,19.16,0.352299035,19.35380032,2.284968925,14.56662647,13.35,5.628490332,5.529,3.459984003,3.223,32.42958484,33.41,94.29662653,14.11337373,9.056231231,6.780984067,5.726310249,7.395,0,-0.016138322,0.0,0.0,5.555555555555548,3.612,0.4771212547196624
0.848325404,8.0,0,2.413671882,3.568,0.4704104909759307,0.479562748,1.868420405,4.12249268,23.05675347,30.70638183,27.03342187,0.346,5.9,4.23,9.69,12.35,14.65,25.92,33.39,38.63,3.824,214.4562316,222.2431186,226.0654586,214.0,227.8,232.4,2.851394461,2.655,3.0,6.72597345,5.995,0.052474573,43.97614784,42.01,30.83337867,30.54,5.774222314,6.7,7.607417526,7.402,8.0,124.2170527,182.1,14.51536185,14.61,0.155391606,20.67960603,1.98615206,13.64071082,12.6,5.990310936,5.711,3.07024397,2.935,27.48840394,29.97,102.4267252,13.66123694,8.708066817,5.926393919,4.280697552,4.82,0,0.19301204,1.0,2.0,15.88888888888889,8.002,0.4771212547196624
,0.0,0,3.643493584,5.009,0.5792117802314991,1.096466534,1.715891633,5.324694977,24.96283323,28.73438766,29.56686452,1.797,11.9,10.0,24.19,21.39,23.05,36.12,40.61,50.61,4.779,213.1333816,223.171814,226.1056554,214.2,228.0,234.2,2.982581337,3.851,4.0,8.37453867,7.427,-0.154660237,51.00701643,53.5,38.15852934,39.93,4.877581531,8.87,7.951045256,7.056,5.0,141.0461248,191.5,14.29014035,14.1,0.678503937,18.65153757,2.923757844,17.28435349,16.23,6.520230123,6.325,3.60530037,3.458,42.00721726,44.31,101.6236752,12.94485427,8.733366385,5.329027393,3.032115494,4.025,1,1.007884968,0.0,0.0,12.444444444444446,5.802,0.4771212547196624
1.142536624,2.0,0,4.230749279,3.335,0.6155292236371328,1.4868515,3.80536465,9.214983571,31.75940951,34.90169634,33.37314216,1.731,14.23,10.63,26.29,22.75,26.08,38.76,40.15,43.65,3.663,209.882032,222.9483437,227.6049529,213.9,225.9,231.0,3.65948692,3.871,5.0,7.576442162,7.204,-0.349381995,49.59796275,52.85,37.61589829,41.46,5.569233043,5.99,6.315332058,8.301,3.0,145.9521043,204.0,15.68797653,15.68,0.346844624,20.95693088,3.086427939,16.49814097,15.18,6.283874708,5.906,3.567779496,3.373,38.22555514,38.98,106.0812048,13.29615499,8.796050413,7.580082815,7.152890601,6.269,0,1.024085967,0.0,2.5,11.88888888888889,6.978,0.6020599913279624
,3.0,0,3.671686144,5.037,0.5640739789771467,0.667111637,3.015059618,4.273253501,22.92614036,31.96923975,27.88517635,2.718,20.02,15.21,23.82,21.82,25.49,37.26,41.46,51.16,3.349,212.3446051,223.0196598,225.971957,215.1,228.2,234.2,3.328586078,3.756,4.0,6.913871471,6.404,-0.226275028,48.22240396,49.96,35.46454339,35.2,5.915136688,9.4,7.283799885,7.753,4.0,148.465965,211.4,16.65082193,17.44,0.227147506,20.699503,3.128710117,17.17239136,14.86,6.72444589,6.414,3.474252065,3.186,37.46876629,36.47,98.28602645,13.60734143,9.472996312,5.49322899,4.624407427,7.611,0,1.713031179,0.0,2.0,8.88888888888889,3.565,0.4771212547196624
0.842529309,0.0,0,4.248455158,5.909,0.5619357633137813,1.404694836,2.980277688,11.22339484,26.89581562,31.26015231,30.75819882,1.666,13.61,10.81,17.83,19.05,21.03,36.86,40.0,47.44,5.265,213.4372377,223.1489363,229.1355302,213.8,228.1,235.7,3.339982514,3.991,3.0,7.560744895,7.311,-0.056861835,50.89775293,53.17,38.55252915,39.11,5.754025021,8.9,6.047725767,8.115,6.0,139.6830691,199.4,17.45754208,18.6,0.088384089,20.81324694,3.421904328,16.44060456,14.83,6.113268414,5.809,3.575007988,3.308,38.73906481,40.47,97.75066973,13.16016046,8.496259701,5.255257533,3.806229036,3.706,0,1.510274785,0.0,0.0,8.222222222222214,3.219,0.4771212547196624
1.241892084,2.0,0,4.356850453,3.883,0.5862496388660419,0.752713693,3.039783111,10.32512514,30.81116215,41.46748855,39.65966342,1.901,14.02,10.36,23.09,20.8,22.82,35.89,53.77,47.26,2.183,211.2121018,220.1482367,224.5061849,212.9,225.4,230.9,4.860291413,4.258,5.0,6.51346906,5.059,2.285087254,56.22712272,58.07,43.14839186,42.98,6.473512231,10.2,7.058598587,7.599,4.0,102.0728202,160.8,14.62088445,14.57,1.28192439,19.53356536,2.409392251,15.65404323,14.68,6.10387916,5.878,3.410632691,3.248,36.45072099,36.83,109.6013923,14.27793863,10.46700708,6.583239512,6.639904324,7.01,0,0.139081879,0.5,0.0,0.666666666666755,3.217,0.0
0.889403324,0.0,0,3.390446867,2.55,0.70035752782266,0.853553902,2.230561304,6.933996445,23.25009391,34.88966869,38.91021498,1.108,8.59,5.83,14.06,17.1,20.42,35.22,39.78,46.15,6.238,214.9992194,222.785513,229.0343267,214.1,228.0,235.9,4.245414987,5.852,4.0,6.265594597,5.547,-0.288918991,57.93307714,55.77,43.56857236,43.54,6.272815633,6.0,8.025474561,8.931,5.0,145.9135655,158.1,18.44888648,18.13,0.57835454,20.52054105,3.138857181,17.4346267,15.69,6.267504023,5.88,3.727408812,3.46,42.45683576,42.08,96.52690702,13.94960026,10.66096525,6.191022311,4.527598391,6.55,0,0.178518714,0.0,0.0,0.5555555555557531,4.224,0.3010299956639812
1.120579195,1.0,0,2.613318605,2.321,0.6242820958356683,0.462561397,1.959105289,4.354493885,24.26172927,34.87687838,40.64719838,1.494,10.34,5.54,11.52,14.89,18.63,32.84,40.01,52.93,3.965,210.5303736,219.3088961,224.5693884,213.0,225.4,234.1,3.990651586,5.031,4.0,6.456616826,6.484,2.138818988,61.25934814,62.81,46.05358766,46.79,6.32978835,11.1,9.065461929,7.648,6.0,112.2055619,185.6,13.47421374,14.81,1.800812432,20.95113184,2.301090462,15.44261452,13.17,6.023126924,5.516,3.427043142,3.129,38.47333824,35.75,101.8257315,14.74488529,9.5503594,5.04413776,3.972692141,3.153,1,1.561226109,0.0,0.0,0.8888888888889791,3.189,0.3010299956639812
,2.0,1,3.772109465,2.937,0.6154239528859439,0.860906598,2.874550435,9.160763751,25.10247491,36.46778598,38.96495277,1.362,8.9,5.97,16.56,23.16,25.01,42.71,45.72,59.46,4.26,210.7858269,219.3514437,222.9837866,213.1,224.0,230.8,3.91878656,4.678,6.0,6.757146052,7.055,1.22645399,55.19796398,55.91,39.21060307,40.23,8.96157246,10.4,7.070654686,9.01,5.0,113.0127501,179.3,14.3310108,15.36,1.797642215,21.99439791,3.026914218,16.31256086,14.71,6.404081087,6.139,3.375867674,3.176,40.23739033,38.11,97.93081986,13.67885141,9.800777946,5.008340483,4.573123658,5.319,1,1.828745041,0.0,0.0,1.8707777777777779e-13,0.035,0.0
,2.0,1,2.172490299,1.239,0.6581068355063929,1.097694863,3.112001403,6.796700552,27.71927889,36.1954544,28.42702465,1.323,12.27,4.69,14.34,17.49,23.79,39.77,39.12,44.84,4.504,210.2618043,220.8519956,227.4238037,214.8,227.1,234.6,5.078614702,5.347,6.0,6.419152357,6.65,0.370571105,42.89826607,40.57,31.43414816,30.75,3.256719873,2.2,8.598841452,9.504,6.0,105.615766,168.8,16.45579707,18.21,1.244295409,24.28486883,2.960337994,16.32599366,15.81,6.328164615,6.244,3.439058108,3.307,36.21246853,38.36,99.04649196,12.69658007,8.883082224,5.749963527,4.860490556,4.92,0,0.756772395,0.0,0.0,1.8564444444444442e-13,2.473,0.0
,0.0,1,3.275933943,1.824,0.5190400386483446,1.173729295,4.431395818,11.48621411,28.30439758,41.10874225,42.20472212,1.821,14.79,11.47,20.25,20.53,24.53,36.25,41.65,46.65,4.833,210.8555306,219.0119188,226.0899844,212.8,224.5,231.0,4.717792041,4.022,4.0,6.822601349,6.412,-0.090102449,55.87112294,56.0,40.1056008,40.04,8.122017634,9.7,7.28142848,8.261,5.0,99.68498007,187.7,14.29469192,16.56,0.944801598,19.64721414,2.783097279,16.41208675,14.66,6.019509447,5.775,3.637568038,3.384,41.70853162,40.01,96.83544971,13.2370449,10.31138783,6.194964157,4.048000642,3.15,0,0.319746962,0.0,1.0,7.111111111111111,1.995,0.0
0.963237993,0.0,1,2.866809164,2.891,0.5129510799724906,0.752868006,3.969809581,6.856487157,27.57456482,35.33776697,33.33062095,2.145,17.17,11.95,21.63,19.27,25.32,37.22,40.72,50.32,5.248,211.0905469,220.03528,225.9835036,211.6,223.9,230.9,3.610743616,3.388,4.0,6.660681691,6.162,-0.29474036,50.51495969,55.36,39.20779124,41.75,5.156253255,9.1,5.779752516,6.846,1.0,112.9029764,177.8,17.01502737,16.54,0.396559957,22.32327388,2.576211667,16.22440301,14.19,5.96803599,5.538,3.645664027,3.385,40.37260567,39.61,99.83154419,13.92055334,9.851749317,4.890328962,4.396833446,3.344,0,0.930415687,0.0,0.0,1.922444444444445e-13,3.158,0.0
1.233880444,9.0,1,4.267378225,4.128,0.7042363373087877,1.027761259,3.721192279,7.122793372,25.17037786,31.88689114,36.13728025,0.905,5.56,4.34,11.73,10.71,14.19,24.43,29.57,42.74,4.94,214.1214204,223.1499288,229.9143881,215.1,227.9,235.0,3.589604217,6.578,4.0,5.910177861,5.618,0.397925831,43.08259931,44.28,34.60509419,31.27,2.286467668,7.3,6.73285469,8.035,6.0,116.1368928,174.5,15.19973241,16.26,0.532011153,21.02792231,3.335627551,15.55613789,13.54,6.163928694,5.759,3.299224197,3.068,33.63380426,31.94,94.8145166,14.22392094,10.07486187,5.765247636,5.020556565,4.543,0,1.320953017,0.0,0.0,1.8707777777777779e-13,0.143,0.0
,0.0,1,4.645927655,4.548,0.3727279408855954,1.121524843,3.297642934,10.11337723,32.33012448,38.96097238,40.08082933,1.398,13.12,11.24,16.86,16.25,21.85,35.69,35.12,45.88,4.715,212.4869298,221.1086158,227.3633928,213.9,226.4,231.0,3.76198244,2.879,5.0,6.620557439,7.19,0.053495751,58.73145783,58.59,39.47819271,41.81,9.225410089,11.2,10.01682928,8.977,6.0,123.9597784,168.4,16.39834761,16.66,0.901625843,20.78775392,2.930708816,16.36901469,14.03,6.187146482,5.889,3.533074991,3.215,41.46720919,38.8,98.20296414,13.2441504,10.09734324,3.696666442,3.238596675,3.269,1,1.487972016,0.0,0.0,0.6666666666667572,3.441,0.0
1.18299998,2.0,0,4.090158217,2.948,0.5856862784524969,1.265457327,2.992924311,7.853640451,30.728361,39.96233778,43.03863972,1.831,13.62,9.02,20.19,20.57,27.27,42.49,55.14,55.96,4.612,215.9271506,222.90606,228.9786596,217.9,227.3,233.7,4.866835891,5.363,5.0,6.384762995,5.695,0.454936563,66.18240382,73.96,46.02071811,50.4,10.68645087,18.37,9.355892117,9.813,6.0,94.06830925,159.0,15.23602972,16.6,0.55637894,18.89089577,3.099636628,17.61526515,15.51,6.6224299,6.225,3.564392338,3.312,41.35847286,39.43,95.61608933,13.08152602,9.680739277,5.435877027,4.666663845,5.352,0,0.14473475,4.5,0.0,16.88888888888889,7.35,0.6020599913279624
0.975480686,7.0,0,5.736710381,5.883,0.8630252962294704,0.982804378,2.605374769,7.017675196,23.85678479,38.77294426,41.66983701,1.099,9.92,7.01,17.0,22.07,26.79,43.81,47.92,56.6,8.022,216.3471925,225.4210969,231.9711526,218.2,230.9,237.3,3.74909163,6.586,7.0,6.727369775,5.775,0.356018816,58.00934801,56.64,42.64739086,40.06,7.498423503,12.0,7.859989258,8.417,3.0,153.5821484,187.1,16.72282501,15.83,0.528000396,22.3296993,3.385844976,16.05726874,13.51,6.067478459,5.553,3.501092957,3.158,38.26559399,32.72,97.49309715,13.64785927,10.11930926,4.754572895,2.749094022,6.185,0,0.114414656,0.0,1.5,13.333333333333334,3.468,0.6020599913279624
1.151768599,0.0,0,4.355507318,2.519,0.5502283530550941,0.803048839,2.964636788,6.184321723,25.26450639,39.30456417,40.15249449,2.04,13.05,10.87,19.38,17.16,23.44,36.11,40.74,55.45,6.617,215.448065,222.5238983,227.583172,215.2,227.9,233.9,2.686050926,3.957,4.0,6.621639068,7.379,4.586163557,85.82742072,93.4,60.56289181,63.5,16.70043307,26.2,8.438913329,9.585,5.0,135.4531121,169.4,17.57689151,18.11,0.65548615,21.24769036,3.736065277,18.5159753,16.84,6.754431693,6.435,3.674776213,3.442,45.51506117,46.46,93.31662883,11.97032441,8.591881001,5.579598903,4.380245002,3.849,0,1.879482804,0.0,0.0,8.0,6.672,0.6020599913279624
,2.0,0,7.651811804,5.406,0.8925398046586354,0.665181801,1.06248964,5.558056673,19.95597482,35.60137494,35.42364453,0.456,8.78,2.36,5.23,15.34,15.24,33.66,44.29,61.47,3.962,216.2666391,224.4809784,231.0123492,218.4,228.1,236.3,7.464179258,6.829,4.0,5.735293521,5.041,1.965980836,43.21078043,40.68,32.99822704,29.13,1.772782074,6.1,7.969670363,7.726,5.0,134.0863879,160.3,13.80141068,14.37,0.736635291,17.84837044,1.874380182,14.72950296,12.57,5.792577826,5.518,3.342283504,3.05,32.48601934,30.76,111.575346,14.81105469,10.15990404,7.428245268,7.620146101,7.141,0,0.276353908,0.0,0.0,9.444444444444445,5.852,0.4771212547196624
1.239640196,0.0,1,4.041086171,3.929,0.5789828427027905,0.977521374,2.400681277,5.786306428,20.17433526,27.08452294,28.11153407,2.169,15.08,10.25,19.4,18.12,23.65,39.03,41.23,54.01,4.846,215.196121,224.5818978,230.3985697,218.9,227.9,234.1,3.282168119,4.762,4.0,7.045386925,7.065,0.149471899,70.70822829,69.32,52.70396764,50.97,5.864647782,12.08,11.7614441,10.234,6.0,123.486401,170.1,17.13835842,18.95,1.068552284,23.35094242,3.719981743,17.37296369,14.36,6.240826297,5.71,3.718861362,3.206,43.46516771,38.99,94.11824532,12.56685329,8.549263224,4.459380212,3.476636887,4.575,0,0.686228774,0.0,0.0,11.88888888888889,5.725,0.4771212547196624
,0.0,0,6.327594604,4.111,0.6274682724597096,1.079501388,2.891897028,6.964047577,28.21299011,35.27575557,35.99962172,1.756,13.96,8.75,17.45,19.64,25.06,39.86,48.34,57.85,6.804,210.2958348,222.7854736,228.9644763,216.9,228.1,234.1,4.047164878,4.973,5.0,6.609182514,6.668,1.32695687,74.04187526,80.21,52.39212718,58.94,11.6747858,15.15,9.960735546,10.333,6.0,113.3623198,144.1,18.09532794,18.71,0.711848452,21.99626231,3.338199742,17.93750279,16.82,6.452143313,6.216,3.680139535,3.478,42.27326507,44.17,87.74321744,12.72967354,8.60654271,3.31827523,3.011814656,3.94,0,3.39126262,0.0,0.0,1.8744444444444445e-13,2.241,0.4771212547196624
0.890286332,9.0,1,6.290738652,6.433,0.7743709598499167,0.479536577,2.430517204,7.148317029,24.53868685,32.22211732,32.79383808,1.236,13.13,9.43,16.69,16.62,18.41,31.12,40.83,53.63,2.363,202.3308751,216.418416,226.2100345,205.0,220.0,224.6,2.674793952,3.528,2.0,6.571054037,6.374,2.551488432,65.30943497,61.74,41.98359073,43.51,14.59258703,13.4,8.679759867,9.11,6.0,142.3380805,181.7,17.01542376,16.69,1.82730896,19.99414153,2.49501951,17.3508875,14.57,6.15806075,5.566,3.701475253,3.307,44.16687113,39.45,115.5132115,14.72247301,10.2465329,5.824118571,2.390513666,4.458,0,8.942789102,6.0,0.0,9.22222222222222,2.158,0.3010299956639812
0.944085714,1.0,0,8.098727881,5.812,0.5360531551592047,1.038774072,1.93723614,10.42124394,31.47380306,41.4186994,42.95866967,1.474,15.71,9.94,20.89,23.46,27.12,43.65,43.59,55.15,5.036,206.8347793,219.4634102,226.0608269,212.5,225.8,232.4,4.804710684,7.034,7.0,5.723321925,6.945,3.697966425,53.9197397,60.5,32.96394624,39.01,11.5749128,16.14,9.719683025,10.222,6.0,122.8074204,207.8,16.12961383,16.03,1.663073401,23.51316241,2.750890333,16.3380894,15.51,5.92876546,5.794,3.62161801,3.419,41.69722544,43.0,99.07265914,13.35400219,9.527079671,7.088162634,5.224540284,7.434,0,0.143445155,0.0,0.0,1.333333333333424,4.053,0.4771212547196624
0.825942507,0.0,1,4.157508979,8.037,0.6104472214421213,1.487501867,4.507953667,12.07398718,31.90980052,41.99216887,40.4039837,2.53,11.65,9.82,25.72,24.89,28.14,42.94,44.06,55.81,5.972,211.99369,222.5828027,225.9229761,215.1,228.0,233.9,5.87986196,4.829,9.0,6.651627784,6.491,4.988444208,71.19974611,78.49,47.45761738,53.64,14.30862836,20.2,9.679920843,9.827,5.0,126.1487319,199.5,14.23341631,16.02,1.050630503,17.89340767,2.55681154,19.13641215,16.75,6.624625804,6.208,3.861751822,3.5,49.97086373,47.22,93.92693868,13.08610136,10.19691089,2.425092285,2.58602324,5.201,0,6.320972363,0.0,0.0,2.3333333333334245,2.383,0.3010299956639812
0.865628284,3.0,0,4.963877346,6.617,0.7017406324372125,0.673348234,2.343484411,4.779536111,29.85177831,41.6881953,43.64570476,1.846,18.47,10.51,21.92,24.14,28.59,45.6,47.37,59.58,5.717,214.9755122,222.9715727,226.497632,215.3,228.0,232.5,4.470573817,4.677,7.0,6.51585341,6.283,3.823774736,72.83401593,79.69,50.84553567,56.12,12.652229,18.1,9.054301991,9.583,5.0,132.6188123,201.0,15.15124348,15.25,0.769473871,20.71672998,3.585613921,18.40351081,15.55,6.623990294,6.046,3.715106546,3.367,47.43051331,43.88,94.97703564,12.7059415,9.657999907,4.773830671,3.067526057,3.052,1,1.524198041,0.0,0.0,6.444444444444445,5.504,0.3010299956639812
0.8211964,0.0,0,3.934674977,3.405,0.6103407114521567,1.66591076,3.314434862,9.931993646,29.66066049,39.13480963,38.77635819,2.026,17.07,11.18,23.7,23.37,28.2,43.26,48.25,60.82,7.11,215.1139066,223.0411435,229.0892496,214.9,228.0,233.8,3.71995251,4.661,7.0,7.107233542,6.305,1.338295176,71.69669506,77.94,49.78602801,52.77,12.47527027,19.9,9.472801906,10.147,6.0,137.1658203,197.8,17.9635508,18.15,1.104464252,20.3855675,3.537931989,18.0582624,15.83,6.528681445,6.139,3.709873808,3.378,46.08329719,42.8,92.2100838,12.63202047,9.827448779,4.4999898,4.382273736,6.149,0,0.109058868,0.0,0.0,1.2222222222222128,1.918,0.0
1.424439995,3.0,0,3.492556446,3.358,0.6188844849954505,1.248814033,2.745101169,11.23119122,30.2269525,37.10907465,36.10755057,1.978,15.32,12.16,23.99,25.88,31.58,48.3,49.53,61.42,3.988,213.6774579,223.1180252,228.7638625,214.9,228.0,235.6,4.330485225,4.533,7.0,6.743738463,5.82,1.486092851,72.22426925,75.8,52.79065924,55.88,10.5064606,15.0,8.85851012,9.172,4.0,119.9984865,189.4,15.12307833,17.58,0.626898917,22.41251182,2.93725638,16.25553434,14.63,6.4195472,6.074,3.430121947,3.223,36.55768044,38.26,94.58786799,13.3829882,9.431718805,6.089357092,4.050527558,5.145,0,-0.158989824,0.0,0.0,0.666666666666754,5.521,0.3010299956639812
1.401234992,0.0,0,4.150532031,4.451,0.617629297757842,1.532684868,3.518672864,11.420669,31.46155695,47.26231305,49.67791347,2.077,16.17,13.57,27.1,23.79,27.94,46.05,48.91,56.7,4.153,214.8097765,222.6077752,225.9934817,214.3,228.2,232.7,6.759194991,4.625,5.0,6.680765774,6.88,2.440609776,69.07243638,74.71,49.27730172,53.04,10.18120508,16.5,9.635608084,9.251,5.0,133.1614247,193.7,16.43020758,15.39,0.982257733,22.19130083,2.70136936,16.56458633,15.01,6.478375985,6.037,3.427002612,3.242,38.44973274,38.72,92.01516053,13.44277338,9.331863232,5.147922113,3.091647171,3.383,0,1.323767732,0.0,0.0,4.33333333333343,4.471,0.3010299956639812
0.842628581,0.0,0,4.849031134,5.349,0.7281913985899467,1.11081131,3.626740457,10.24188228,36.0592353,44.96490005,41.12065206,2.634,19.44,14.72,30.25,25.59,29.7,44.17,48.12,59.07,4.648,213.3731449,222.5202751,228.9796803,214.1,228.1,234.4,4.469460451,5.406,8.0,6.824840902,6.855,2.964392456,73.70873187,90.77,53.01916409,58.69,10.20368761,18.0,10.68647233,10.745,3.0,141.1980147,192.2,15.62432654,15.24,0.983863384,20.7029103,3.080595296,17.86890983,16.11,6.672542102,6.22,3.594547888,3.366,41.60164313,42.35,90.5976547,12.16723248,9.186954024,2.764497867,3.195639258,3.77,0,1.660101527,0.0,0.0,21.111111111111107,6.908,0.3010299956639812
1.153389341,3.0,0,2.998621443,2.015,0.5462958351214424,1.149000352,1.553926741,5.847035616,32.5247264,39.12851878,46.32517721,1.116,8.12,6.59,19.8,22.89,26.8,41.6,43.14,53.42,3.386,205.3935568,219.0247019,225.9483734,213.5,224.0,228.3,4.106783109,4.011,5.0,5.989784427,6.14,-0.077430983,50.32397898,57.19,35.74197434,42.28,8.769862897,11.4,6.068313853,6.627,3.0,124.6378635,161.0,15.48379698,14.81,0.679276874,18.94645085,3.118477338,16.80365661,15.48,6.008592986,5.808,3.718207611,3.499,43.77891079,43.84,101.7199087,14.01080933,9.960640716,5.010946644,4.462987443,5.513,0,1.796326862,0.5,0.0,1.3333333333334203,3.014,0.4771212547196624
0.965037477,2.0,0,2.583279015,6.227,0.7005306569785917,0.73684665,2.084312854,5.422598508,26.22891261,34.284107,35.74883769,2.314,13.89,8.18,17.05,16.68,21.06,36.53,42.66,48.7,3.528,212.2469299,220.8333963,225.6754634,213.0,228.0,234.2,3.280700797,3.252,4.0,6.557511865,6.535,1.029068403,67.10721589,75.4,47.4803697,54.5,11.22604908,15.3,8.228286212,9.61,3.0,128.9842405,210.8,16.85314208,19.65,0.274855479,20.07731832,3.331733331,16.92717366,15.11,5.991329129,5.73,3.758958811,3.434,42.99865947,39.92,100.5795246,13.52424878,9.354239877,5.297476998,3.408350276,3.75,0,7.27006939,0.0,0.0,4.999999999999991,3.782,0.4771212547196624
0.793868041,1.0,0,3.779900155,4.023,0.5911759503117914,1.705173405,3.333595389,5.427941531,33.7590464,42.58644616,39.95961901,2.025,18.36,12.05,20.94,19.82,25.14,41.4,45.48,54.32,6.217,216.5214296,223.1359664,229.0554945,216.9,228.2,234.4,3.289993505,5.5,6.0,6.781724173,6.362,2.825636613,77.03193736,83.54,57.56101703,61.56,10.48987325,16.8,8.947505136,8.965,5.0,131.3610083,152.5,17.24268694,16.76,0.716714659,18.69093707,3.14780239,18.58970694,16.17,6.543870031,6.103,3.798255003,3.459,46.92670085,44.6,96.71530692,13.36950437,10.12686438,3.175339152,4.461449277,4.316,0,-0.683672524,0.0,0.0,8.11111111111111,4.591,0.4771212547196624
0.973443914,5.0,1,4.723482436,4.999,0.5537616983900043,1.3495945,4.258813289,12.67435772,29.1065764,42.25035079,45.67142455,1.332,16.16,12.7,21.09,19.03,21.17,38.55,42.79,46.53,5.28,214.8033153,223.5020363,228.8686307,215.7,228.1,234.3,3.988127757,4.044,6.0,8.169546482,6.721,0.596992298,62.25850153,64.51,43.21323608,45.96,8.139030121,12.9,11.15288718,9.289,6.0,101.6582947,157.2,16.17395859,16.05,0.333829621,20.56791553,3.213430642,16.84801622,14.68,6.44849419,6.147,3.483321852,3.18,39.20961545,39.89,95.88988786,12.21112904,8.725347492,5.052945686,3.969705717,5.973,1,0.405937965,0.0,0.0,20.444444444444443,5.992,0.4771212547196624
0.862380836,0.0,0,3.114789804,4.406,0.5081255360831992,0.841753656,3.197969656,8.438923561,28.25960249,37.62709493,39.52415878,2.21,9.81,9.33,26.08,25.03,31.15,45.52,48.34,57.11,5.483,215.3814846,222.9535515,227.3257677,215.1,228.0,234.2,4.498476281,4.002,7.0,5.801833455,6.401,-0.080421516,61.96550779,70.17,43.65691752,48.29,10.63542145,16.02,7.735250751,9.371,6.0,110.1839592,155.2,13.06976026,14.18,0.298439717,18.80050678,2.968401306,17.12167831,14.77,6.325892515,5.953,3.649411456,3.317,43.44248002,40.36,94.44826532,13.79997977,10.10816412,5.083629888,3.038625512,2.41,0,1.017611059,0.0,0.0,0.5555555555557549,0.473,0.3010299956639812
0.841975993,0.0,0,5.93881213,6.025,0.7754648093457392,1.471817919,3.186526271,10.42519885,31.73754134,42.40235952,43.09994367,1.095,13.76,10.11,24.02,24.98,30.39,48.45,49.13,57.05,4.54,213.9782615,223.278093,227.6574327,213.9,228.1,232.6,4.776821077,7.474,7.0,6.82070618,6.8,-0.359496575,60.21970119,62.92,43.5720647,45.23,8.048117671,10.8,8.78921623,10.251,6.0,125.215512,188.7,14.01174775,14.89,0.572651495,23.22032438,3.212464096,16.24452952,14.61,6.141197377,5.773,3.529649474,3.289,38.62341355,40.54,97.90293464,12.51728307,8.520274022,6.707335896,4.890448062,7.161,0,0.146107197,0.0,0.0,14.0,4.089,0.3010299956639812
